,collection_date,country,db_xref,genotype,host,isolate,mol_type,note,organism,subtype,chromosome,clone,culture_collection,isolation_source,map,serotype,strain,PCR_primers,collected_by,lab_host,identified_by,lat_lon,pop_variant,cell_type,clone_lib,dev_stage,sex,tissue_type
2992,1989,New Zealand,taxon:11250,NaN,,NZA_89_06,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2993,1991,New Zealand,taxon:11250,NaN,,NZA_91_12,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2994,1994,New Zealand,taxon:11250,NaN,,NZA_94_09,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2995,1994,New Zealand,taxon:11250,NaN,,NZA_94_06,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2996,1988,New Zealand,taxon:11250,NaN,,NZA_88_09,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2997,1987,New Zealand,taxon:11250,NaN,,NZA_87_08,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2998,1988,New Zealand,taxon:11250,NaN,,NZA_88_11,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
2999,1988,New Zealand,taxon:11250,NaN,,NZA_88_04,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3000,1988,New Zealand,taxon:11250,NaN,,NZA_88_06,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3001,1988,New Zealand,taxon:11250,NaN,,NZA_88_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3002,1987,New Zealand,taxon:11250,NaN,,NZA_87_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3003,1987,New Zealand,taxon:11250,NaN,,NZA_87_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3004,1988,New Zealand,taxon:11250,NaN,,NZA_88_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3005,1988,New Zealand,taxon:11250,NaN,,NZA_88_10,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3006,1988,New Zealand,taxon:11250,NaN,,NZA_88_13,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3007,1987,New Zealand,taxon:11250,NaN,,NZA_87_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3008,1989,New Zealand,taxon:11250,NaN,,NZA_89_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3009,1991,New Zealand,taxon:11250,NaN,,NZA_91_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3010,1998,New Zealand,taxon:11250,NaN,,NZA_98_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3011,1987,New Zealand,taxon:11250,NaN,,NZA_87_06,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3012,1991,New Zealand,taxon:11250,NaN,,NZA_91_10,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3013,1989,New Zealand,taxon:11250,NaN,,NZA_89_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3014,1986,New Zealand,taxon:11250,NaN,,NZA_86_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3015,1987,New Zealand,taxon:11250,NaN,,NZA_87_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3016,1986,New Zealand,taxon:11250,NaN,,NZA_86_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3017,1988,New Zealand,taxon:11250,NaN,,NZA_88_12,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3018,1988,New Zealand,taxon:11250,NaN,,NZA_88_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3019,1984,New Zealand,taxon:11250,NaN,,NZA_84_09,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3020,1984,New Zealand,taxon:11250,NaN,,NZA_84_10,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3021,1984,New Zealand,taxon:11250,NaN,,NZA_84_08,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3022,1984,New Zealand,taxon:11250,NaN,,NZA_84_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3023,1984,New Zealand,taxon:11250,NaN,,NZA_84_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3024,1984,New Zealand,taxon:11250,NaN,,NZA_84_06,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3025,1984,New Zealand,taxon:11250,NaN,,NZA_84_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3026,1991,New Zealand,taxon:11250,NaN,,NZA_91_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3027,1991,New Zealand,taxon:11250,NaN,,NZA_91_08,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3028,1991,New Zealand,taxon:11250,NaN,,NZA_91_09,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3029,1991,New Zealand,taxon:11250,NaN,,NZA_91_11,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3030,1991,New Zealand,taxon:11250,NaN,,NZA_91_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3031,1994,New Zealand,taxon:11250,NaN,,NZA_94_14,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3032,1991,New Zealand,taxon:11250,NaN,,NZA_91_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3033,1992,New Zealand,taxon:11250,NaN,,NZA_92_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3034,1993,New Zealand,taxon:11250,NaN,,NZA_93_11,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3035,1993,New Zealand,taxon:11250,NaN,,NZA_93_09,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3036,1993,New Zealand,taxon:11250,NaN,,NZA_93_15,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3037,1993,New Zealand,taxon:11250,NaN,,NZA_93_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3038,1989,New Zealand,taxon:11250,NaN,,NZA_89_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3039,1989,New Zealand,taxon:11250,NaN,,NZA_89_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3040,1989,New Zealand,taxon:11250,NaN,,NZA_89_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3041,1989,New Zealand,taxon:11250,NaN,,NZA_89_04,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3042,1984,New Zealand,taxon:11250,NaN,,NZA_84_11,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3043,1994,New Zealand,taxon:11250,NaN,,NZA_94_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3044,1994,New Zealand,taxon:11250,NaN,,NZA_94_11,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3045,1994,New Zealand,taxon:11250,NaN,,NZA_94_04,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3046,1990,New Zealand,taxon:11250,NaN,,NZA_90_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3047,1990,New Zealand,taxon:11250,NaN,,NZA_90_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3048,1990,New Zealand,taxon:11250,NaN,,NZA_90_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3049,1994,New Zealand,taxon:11250,NaN,,NZA_94_15,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3050,1984,New Zealand,taxon:11250,NaN,,NZA_84_04,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3051,1984,New Zealand,taxon:11250,NaN,,NZA_84_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3052,1994,New Zealand,taxon:11250,NaN,,NZA_94_13,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3053,1994,New Zealand,taxon:11250,NaN,,NZA_94_05,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3054,1994,New Zealand,taxon:11250,NaN,,NZA_94_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3055,1994,New Zealand,taxon:11250,NaN,,NZA_94_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3056,1996,New Zealand,taxon:11250,NaN,,NZA_96_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3057,1982,New Zealand,taxon:11250,NaN,,NZA_82_04,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3058,1982,New Zealand,taxon:11250,NaN,,NZA_82_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3059,1982,New Zealand,taxon:11250,NaN,,NZA_82_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3060,1988,New Zealand,taxon:11250,NaN,,NZA_88_08,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3061,1988,New Zealand,taxon:11250,NaN,,NZA_88_07,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3062,1984,New Zealand,taxon:11250,NaN,,NZA_84_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3063,1982,New Zealand,taxon:11250,NaN,,NZA_82_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3064,1994,New Zealand,taxon:11250,NaN,,NZA_94_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3065,1967,New Zealand,taxon:11250,NaN,,NZA_67_01,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3066,1967,New Zealand,taxon:11250,NaN,,NZA_67_03,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3067,1967,New Zealand,taxon:11250,NaN,,NZA_67_02,genomic RNA,subtype: A,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3068,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,8,,,,,,,,,,,,,,,,
3069,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,7,,,,,,,,,,,,,,,,
3070,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,6,,,,,,,,,,,,,,,,
3071,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,5,,,,,,,,,,,,,,,,
3072,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,4,,,,,,,,,,,,,,,,
3073,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,3,,,,,,,,,,,,,,,,
3074,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,2,,,,,,,,,,,,,,,,
3075,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,1,,,,,,,,,,,,,,,,
3076,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,12,,,,,,,,,,,,,,,,
3077,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,11,,,,,,,,,,,,,,,,
3078,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,10,,,,,,,,,,,,,,,,
3079,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,9,,,,,,,,,,,,,,,,
3080,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,8,,,,,,,,,,,,,,,,
3081,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,7,,,,,,,,,,,,,,,,
3082,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,6,,,,,,,,,,,,,,,,
3083,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,5,,,,,,,,,,,,,,,,
3084,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,4,,,,,,,,,,,,,,,,
3085,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,3,,,,,,,,,,,,,,,,
3086,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,2,,,,,,,,,,,,,,,,
3087,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,1,,,,,,,,,,,,,,,,
3088,,Argentina,taxon:11250,GA5,,ARG145-04,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3089,,Argentina,taxon:11250,GA2,,ARG104-04,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3090,,Argentina,taxon:11250,GA2,,ARG44-04,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3091,,Argentina,taxon:11250,GA5,,ARG14-04,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3092,,Argentina,taxon:11250,GA2,,ARG6885-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3093,,Argentina,taxon:11250,GA2,,ARG5982-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3094,,Argentina,taxon:11250,GA2,,ARG5541-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3095,,Argentina,taxon:11250,GA5,,ARG5632-03,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3096,,Argentina,taxon:11250,GA5,,ARG5057-03,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3097,,Argentina,taxon:11250,GA2,,ARG4852-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3098,,Argentina,taxon:11250,GA2,,ARG4385-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3099,,Argentina,taxon:11250,GA2,,ARG4009-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3100,,Argentina,taxon:11250,GA2,,ARG3846-03,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3101,,Argentina,taxon:11250,GA5,,ARG1711-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3102,,Argentina,taxon:11250,GA5,,ARG1692-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3103,,Argentina,taxon:11250,GA5,,ARG1628-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3104,,Argentina,taxon:11250,GA5,,ARG1541-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3105,,Argentina,taxon:11250,GA5,,ARG1296-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3106,,Argentina,taxon:11250,GA5,,ARG1141-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3107,,Argentina,taxon:11250,GA5,,ARG958-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3108,,Argentina,taxon:11250,GA5,,ARG753-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3109,,Argentina,taxon:11250,GA5,,ARG180-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3110,,Argentina,taxon:11250,GA5,,ARG11493-02,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3111,,Argentina,taxon:11250,GA5,,ARG6209-01,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3112,,Argentina,taxon:11250,GA5,,ARG6035-01,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3113,,Argentina,taxon:11250,GA5,,ARG5823-01,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3114,,Argentina,taxon:11250,GA5,,ARG5555-01,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3115,,Argentina,taxon:11250,GA2,,ARG5384-01,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3116,,Argentina,taxon:11250,GA2,,ARG6177-01,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3117,,Argentina,taxon:11250,GA2,,ARG729-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3118,,Argentina,taxon:11250,GA2,,ARG5666-01,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3119,,Argentina,taxon:11250,GA5,,ARG650-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3120,,Argentina,taxon:11250,GA2,,ARG577-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3121,,Argentina,taxon:11250,GA5,,ARG545-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3122,,Argentina,taxon:11250,GA5,,ARG536-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3123,,Argentina,taxon:11250,GA2,,ARG392-00,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3124,,Argentina,taxon:11250,GA5,,ARG251-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3125,,Argentina,taxon:11250,GA5,,ARG248-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3126,,Argentina,taxon:11250,GA5,,ARG228-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3127,,Argentina,taxon:11250,GA5,,ARG123-00,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3128,,Argentina,taxon:11250,GA2,,ARG2656-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3129,,Argentina,taxon:11250,GA2,,ARG2356-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3130,,Argentina,taxon:11250,GA2,,ARG2269-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3131,,Argentina,taxon:11250,GA5,,ARG2089-99,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3132,,Argentina,taxon:11250,GA5,,ARG1652-99,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3133,,Argentina,taxon:11250,GA2,,ARG1493-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3134,,Argentina,taxon:11250,GA2,,ARG1452-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3135,,Argentina,taxon:11250,GA5,,ARG1432-99,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3136,,Argentina,taxon:11250,GA2,,ARG1324-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3137,,Argentina,taxon:11250,GA2,,ARG505-99,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3138,,Argentina,taxon:11250,GA5,,ARG347-99,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3139,,Argentina,taxon:11250,GA5,,ARG22516-97,mRNA,type: A; genotype: GA5,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3140,,Argentina,taxon:11250,GA2,,ARG22843-97,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3141,,Argentina,taxon:11250,GA2,,ARG22518-97,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3142,,Argentina,taxon:11250,GA2,,ARG22514-97,mRNA,type: A; genotype: GA2,Human orthopneumovirus,A,,,,,,,,,,,,,,,,,,
3143,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/191/02-03,,,,,,,,,,,
3144,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/161/01-02,,,,,,,,,,,
3145,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/129/02-03,,,,,,,,,,,
3146,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/84/02-03,,,,,,,,,,,
3147,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/78/01-02,,,,,,,,,,,
3148,,,taxon:11250,NaN,,,genomic RNA,group: A,Human orthopneumovirus,A,,,,,,,QUE/75/02-03,,,,,,,,,,,
3149,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/191/01-02,,,,,,,,,,,
3150,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/155/01-02,,,,,,,,,,,
3151,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/146/01-02,,,,,,,,,,,
3152,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/108/01-02,,,,,,,,,,,
3153,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/99/01-02,,,,,,,,,,,
3154,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/85/02-03,,,,,,,,,,,
3155,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/73/02-03,,,,,,,,,,,
3156,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/70/01-02,,,,,,,,,,,
3157,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/54/01-02,,,,,,,,,,,
3158,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/50/02-03,,,,,,,,,,,
3159,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/43/02-03,,,,,,,,,,,
3160,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/29/01-02,,,,,,,,,,,
3161,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/18/02-03,,,,,,,,,,,
3162,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/191/02-03,,,,,,,,,,,
3163,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/161/01-02,,,,,,,,,,,
3164,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/129/02-03,,,,,,,,,,,
3165,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/84/02-03,,,,,,,,,,,
3166,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/78/01-02,,,,,,,,,,,
3167,,,taxon:11250,NaN,,,genomic RNA,group A strain,Human orthopneumovirus,NaN,,,,,,,QUE/75/02-03,,,,,,,,,,,
3168,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/191/01-02,,,,,,,,,,,
3169,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/155/01-02,,,,,,,,,,,
3170,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/146/01-02,,,,,,,,,,,
3171,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/108/01-02,,,,,,,,,,,
3172,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/99/01-02,,,,,,,,,,,
3173,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/85/02-03,,,,,,,,,,,
3174,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/73/02-03,,,,,,,,,,,
3175,,,taxon:11250,NaN,,,genomic RNA,group: B,Human orthopneumovirus,B,,,,,,,QUE/70/01-02,,,,,,,,,,,
